공원명,주소,공원면적,위도,경도,시군구,분류,크기
상서재 어린이공원(서재지구 75호),경기도 평택시 동삭동 678-3,2107,37.01181,127.099547,평택시,소형,3
새터말 어린이공원,경기도 평택시 팽성읍 객사리 88-2,1694,36.965569,127.064853,평택시,소형,3
새한 어린이공원,경기도 평택시 비전동 885-1,2257,36.99242,127.116668,평택시,소형,3
색동(제1호) 어린이공원(영신지구),경기도 평택시 동삭동 산88-1,2681,37.020748,127.079647,평택시,소형,3
샛별 어린이공원(서재지구 78호),경기도 평택시 동삭동 695-8,2322,37.008235,127.095028,평택시,소형,3
성동 어린이공원,경기도 평택시 비전동 610-1,2210,36.995889,127.093712,평택시,소형,3
소사1 어린이공원(소사지구),경기도 평택시 소사동 525,1480,36.989393,127.124254,평택시,소형,3
소사뜰 어린이공원(소사2지구),경기도 평택시 소사동 23-4,2754,36.988838,127.130491,평택시,소형,3
소사벌 어린이공원,경기도 평택시 비전동 879-2,2638,36.994734,127.115778,평택시,소형,3
송화 어린이공원,경기도 평택시 팽성읍 송화리 778-1,1558,36.963975,127.059345,평택시,소형,3
숲속 어린이공원(소사벌택지 1호),경기도 평택시 비전동 969공,4115,37.007471,127.10402,평택시,소형,3
신대쌈지 어린이공원,경기도 평택시 신대동 418-9,2129,36.99526,127.066754,평택시,소형,3
신작 어린이공원,경기도 평택시 합정동 908-4,2031,36.98986,127.102063,평택시,소형,3
신흥 어린이공원(신흥지구),경기도 평택시 용이동 749-1번지,2359,37.001736,127.148257,평택시,소형,3
안정 어린이공원(안정지구 6호),경기도 평택시 팽성읍 안정리 43-4,4858,36.964653,127.045679,평택시,소형,3
암석 제3호 어린이공원(영신지구),경기도 평택시 동삭동 575-1,2269,37.020082,127.083718,평택시,소형,3
앞마당 어린이공원(용죽지구),경기도 평택시 용이동 300-2번지,3613,36.990964,127.121355,평택시,소형,3
놀이 어린이공원(서재지구 80호),경기도 평택시 동삭동 683-1,1529,37.008536,127.092566,평택시,소형,3
농성 어린이공원(안정2호 근린공원),경기도 평택시 팽성읍 안정리 44-17,1581,36.96358,127.045791,평택시,소형,3
늘푸른 어린이공원,경기도 평택시 군문동 368,2001,36.986733,127.082337,평택시,소형,3
늘푸른안정 어린이공원,경기도 평택시 팽성읍 안정리 98-9,1500,36.960841,127.041475,평택시,소형,3
대동 어린이공원(소사3지구),경기도 평택시 소사동 산156-2,2680,36.987296,127.118765,평택시,소형,3
동삭 어린이공원(동삭지구),경기도 평택시 동삭동 342-4,4339,37.02067,127.095856,평택시,소형,3
동일 어린이공원,경기도 평택시 비전동 888-1,2411,36.992456,127.118302,평택시,소형,3
뒷동산 어린이공원(소사벌택지 5호),경기도 평택시 죽백동 720-1공,1874,37.008997,127.111722,평택시,소형,3
롯데인벤스 어린이공원,경기도 평택시 평택동 312,1547,36.989339,127.087918,평택시,소형,3
모산골 어린이공원(동삭2지구),경기도 평택시 동삭동 41,1864,37.013973,127.101586,평택시,소형,3
모험 어린이공원(소사벌택지 4호),경기도 평택시 비전동 1020공,1529,37.00305,127.103288,평택시,소형,3
무동 어린이공원(소사2지구),경기도 평택시 소사동 95-1,2309,36.988779,127.126921,평택시,소형,3
무지개 어린이공원,경기도 평택시 비전동 852,1696,36.992207,127.111111,평택시,소형,3
문화촌 어린이공원,경기도 평택시 비전동 867,1713,36.997892,127.113339,평택시,소형,3
물결 어린이공원(소사벌택지 6호),경기도 평택시 죽백동 722-1공,1906,37.007835,127.114714,평택시,소형,3
물방울(동부84호) 어린이공원(세교지구단위),경기도 평택시 세교동 190-4,2076,37.003291,127.077025,평택시,소형,3
물장구 어린이공원(소사벌택지 10호),경기도 평택시 비전동 1087공,2164,37.001007,127.110353,평택시,소형,3
미로 어린이공원(서재지구 79호),경기도 평택시 동삭동 657-1,1547,37.010922,127.093456,평택시,소형,3
미리내 어린이공원(지제세교지구),경기도 평택시 지제동 640-3답,2053,37.015581,127.073583,평택시,소형,3
바다 어린이공원(현촌지구),경기도 평택시 용이동 588-2,1934,37.00204,127.133739,평택시,소형,3
배꽃 어린이공원(소사2지구),경기도 평택시 소사동 107-9,1507,36.9924,127.129384,평택시,소형,3
배미 어린이공원,경기도 평택시 합정동 969,5195,36.98861,127.112957,평택시,소형,3
군문 수변공원,경기도 평택시 군문동 201-1,9955,36.982112,127.091679,평택시,소형,3
상서재 1호 수변공원(동삭2지구),경기도 평택시 동삭동 12-1,12194,37.015396,127.104691,평택시,소형,3
1호 어린이공원(동삭 세교지구),경기도 평택시 동삭동 186-1,1933,37.006472,127.093243,평택시,소형,3
1호 어린이공원(세교지구),경기도 평택시 세교동 산3-8,1645,37.011591,127.091001,평택시,소형,3
2호 어린이공원(동삭 세교지구),경기도 평택시 세교동 26,2614,37.004107,127.089859,평택시,소형,3
2호 어린이공원(세교지구),경기도 평택시 세교동 288-1,8042,37.008211,127.08741,평택시,소형,3
3호 어린이공원(세교지구),경기도 평택시 세교동 37-3,2000,37.006081,127.087364,평택시,소형,3
JC 어린이공원,경기도 평택시 평택동 38,1555,36.993417,127.087884,평택시,소형,3
가족 어린이공원,경기도 평택시 군문동 360-3,2050,36.987728,127.084538,평택시,소형,3
가족(제2호) 어린이공원(영신지구),경기도 평택시 동삭동 546,4109,37.020321,127.081163,평택시,소형,3
개나리 어린이공원,경기도 평택시 세교동 559-2,1999,37.000296,127.083343,평택시,소형,3
거꾸로 어린이공원(지제세교지구),경기도 평택시 지제동 산7-7임,6172,37.022168,127.077426,평택시,소형,3
경남아너스빌 어린이공원,경기도 평택시 비전동 927,1625,36.995114,127.109641,평택시,소형,3
골목길 어린이공원(용죽지구),경기도 평택시 용이동 690,1815,36.993175,127.124286,평택시,소형,3
그린 어린이공원(소사벌택지 11호),경기도 평택시 죽백동 816-4공,1644,37.002339,127.124685,평택시,소형,3
꼬불길 어린이공원(지제세교지구),경기도 평택시 세교동 408-2전,1893,37.013263,127.075078,평택시,소형,3
꽃잎소리 어린이공원(소사벌택지 9호),경기도 평택시 비전동 1075공,1524,37.002226,127.107017,평택시,소형,3
꿈동산 어린이공원(소사벌택지 3호),경기도 평택시 비전동 1004-1공,1939,37.003243,127.096344,평택시,소형,3
나비 어린이공원(소사벌택지 2호),경기도 평택시 비전동 981공,1518,37.006453,127.101332,평택시,소형,3
낙촌 어린이공원,경기도 평택시 비전동 784,2012,37.001483,127.092427,평택시,소형,3
내일 4호 어린이공원(모산영신지구),경기도 평택시 동삭동 402-4,2568,37.014959,127.091348,평택시,소형,3
노래비 1호 어린이공원(모산영신지구),경기도 평택시 동삭동 474,2140,37.020406,127.087155,평택시,소형,3
4산단 근린공원1,경기도 안성시 미양면 양변리 473,16156,36.95343761,127.2499767,안성시,소형,3
노와이주 어린이공원(노와이주단지 12호),경기도 평택시 팽성읍 노와리 460-1,1505,36.946748,127.092348,평택시,소형,3
롯데캐슬 소공원,경기도 평택시 비전동 953 954,1361,36.99979,127.096026,평택시,소형,3
본정리 소공원,경기도 평택시 팽성읍 본정리 산9-2,4297,36.94882,127.010414,평택시,소형,3
상서재3호 소공원(동삭2지구),경기도 평택시 동삭동 산15-1,1164,37.016989,127.096875,평택시,소형,3
소공원 1호(동삭 세교지구),경기도 평택시 동삭동 179-1,1000,37.004417,127.091063,평택시,소형,3
소공원 1호(세교지구),경기도 평택시 세교동 산6-2,1287,37.010682,127.090992,평택시,소형,3
소공원1호(두정지구),경기도 평택시 팽성읍 본정리 4-4,2268,36.945392,127.021142,평택시,소형,3
소공원2호(두정지구),경기도 평택시 팽성읍 본정리 27-1임,908,36.945744,127.023017,평택시,소형,3
소공원3호(두정지구),경기도 평택시 팽성읍 본정리 31-3답,839,36.946666,127.023092,평택시,소형,3
송화 소공원,경기도 평택시 팽성읍 송화리 834,635,36.961321,127.053609,평택시,소형,3
신대동 소공원(통복지구),경기도 평택시 신대동 8-7,1582,36.997714,127.082209,평택시,소형,3
어울림 소공원(소사2지구),경기도 평택시 소사동 122-1,709,36.989273,127.124384,평택시,소형,3
원정(포승)소공원(쌍용지구),경기도 평택시 포승읍 원정리 221-85,782,36.999847,126.838805,평택시,소형,3
원정22호 소공원(쌍용지구),경기도 평택시 포승읍 원정리 281-1,1367,36.996347,126.840059,평택시,소형,3
원정리 소공원,경기도 평택시 팽성읍 원정리 87-2,1084,36.974819,127.04034,평택시,소형,3
추팔 소공원,경기도 평택시 팽성읍 추팔리 296-1,1541,36.96384,127.075481,평택시,소형,3
화촌1 소공원,경기도 평택시 통복동 242-2,1176,36.992578,127.072429,평택시,소형,3
화촌2 소공원,경기도 평택시 통복동 242-6,757,36.992284,127.072444,평택시,소형,3
1호 물빛1 수변공원(소사벌택지  이곡수변),경기도 평택시 비전동 999공,39061,37.005251,127.10066,평택시,소형,3
2호 물빛2 수변공원(소사벌택지 이곡수변),경기도 평택시 비전동 1016공,11228,37.003573,127.103911,평택시,소형,3
3호 소리 수변공원(소사벌택지),경기도 평택시 죽백동 737-2공,11408,37.007098,127.111214,평택시,소형,3
4호 소리 수변공원(소사벌택지),경기도 평택시 비전동 1032공,19823,37.004339,127.107357,평택시,소형,3
5호 물빛3 수변공원(소사벌택지 이곡수변),경기도 평택시 비전동 1069공,19099,37.00246,127.107881,평택시,소형,3
6호 물빛4 수변공원(소사벌택지 이곡수변),경기도 평택시 비전동 1065 1093 1099,24015,37.001798,127.111412,평택시,소형,3
7호 너울 수변공원(소사벌택지),경기도 평택시 비전동 966 966-1~6,23421,37.003257,127.090635,평택시,소형,3
본정1리 마을쉼터,경기도 평택시 팽성읍 본정리 47-16,999,36.946182,127.007023,평택시,소형,3
비전쌈지,경기도 평택시 비전동 788-3,0,37.000544,127.092964,평택시,소형,3
석근1리 마을쉼터,경기도 평택시 팽성읍 석근리 8-9,423,36.939908,127.054346,평택시,소형,3
석봉리 마을쉼터,경기도 평택시 팽성읍 석봉리 123-5,1109,36.983403,127.043641,평택시,소형,3
신대1리 마을쉼터,경기도 평택시 팽성읍 신대리 225-2,999,36.947249,127.000419,평택시,소형,3
신대2리 마을쉼터,경기도 평택시 팽성읍 신대리 211-53,1668,36.946419,126.999132,평택시,소형,3
안정4리 마을쉼터,경기도 평택시 팽성읍 안정리 100-8,999,36.96173,127.040502,평택시,소형,3
유천동 마을쉼터,경기도 평택시 유천동 788,1680,36.973241,127.102948,평택시,소형,3
자란쌈지 마을쉼터,경기도 평택시 비전동 600-25,425,36.99745,127.09446,평택시,소형,3
평궁리 마을쉼터,경기도 평택시 팽성읍 평궁리 474-12,3986,36.971743,127.088742,평택시,소형,3
함정리 마을쉼터,경기도 평택시 팽성읍 함정리 155-11,6686,36.953171,127.01421,평택시,소형,3
내리 문화공원,경기도 평택시 팽성읍 내리 산3-3,98886,36.975255,127.032559,평택시,소형,3
마을마당 문화공원(소사2지구),경기도 평택시 소사동 산6,7151,36.990495,127.131715,평택시,소형,3
신흥 문화공원(신흥지구),경기도 평택시 용이동 752,8054,37.00097,127.145431,평택시,소형,3
현촌한마음 문화공원(현촌지구),경기도 평택시 용이동 596-7공,6694,36.998927,127.133623,평택시,소형,3
고잔 소공원,경기도 평택시 신대동 368-18,996,36.996702,127.068161,평택시,소형,3
남산1호 소공원(팽성6호),경기도 평택시 팽성읍 남산리 561-1,634,36.954545,127.063028,평택시,소형,3
남산2호 소공원(팽성7호),경기도 평택시 팽성읍 남산리 564,997,36.953862,127.064383,평택시,소형,3
노와이주1호 소공원(노와지구13호),경기도 평택시 팽성읍 노와리 460-3,697,36.946808,127.092641,평택시,소형,3
노와이주2호 소공원(노와지구14호),경기도 평택시 팽성읍 노와리 461-17,678,36.946282,127.093677,평택시,소형,3
두정1리 소공원,경기도 평택시 팽성읍 두정리 45-1,1203,36.940061,127.038337,평택시,소형,3
등꽃향기 소공원,경기도 평택시 비전동 839-10,931,36.99402,127.111466,평택시,소형,3
추팔 근린공원(송화택지),경기도 평택시 팽성읍 추팔리 398-2,11053,36.951944,127.075162,평택시,소형,3
통복(원평) 근린공원,경기도 평택시 통복동 170,11781,36.990316,127.08003,평택시,소형,3
평택공단 근린공원,경기도 평택시 세교동 540,12300,37.010515,127.079436,평택시,소형,3
풀내음 근린공원(소사2지구),경기도 평택시 소사동 81-1,15700,36.986737,127.126498,평택시,소형,3
하날 근린공원(소사벌택지 2호),경기도 평택시 비전동 1035공,36864,37.004393,127.110811,평택시,소형,3
현신 근린공원(용이지구 1호),경기도 평택시 용이동 494-1,12538,36.998446,127.151239,평택시,소형,3
모산 근린공원,경기도 평택시 동삭동 396,277794,37.014183,127.093286,평택시,중형,7
현촌 근린공원(현촌지구),경기도 평택시 용이동 602-2,45228,36.997396,127.130501,평택시,소형,3
노성1리 마을쉼터,경기도 평택시 팽성읍 노성리 42-1,999,36.9298,127.0315,평택시,소형,3
노성2리 마을쉼터,경기도 평택시 팽성읍 노성리 79-9,999,36.935208,127.021417,평택시,소형,3
노양1리 마을쉼터,경기도 평택시 팽성읍 노양리 40-15,999,36.936252,126.999602,평택시,소형,3
노양2리 마을쉼터,경기도 평택시 팽성읍 노양리 14-9,999,36.941074,127.006815,평택시,소형,3
노와1리 마을쉼터,경기도 평택시 팽성읍 노와리 95-1,1394,36.958509,127.087795,평택시,소형,3
